DeltaTime	StreamSample	HeadRotationX	HeadRotationY	HeadRotationZ	HeadSpeedX	HeadSpeedY	HeadSpeedZ	
0.001043	2472328	0.9143825	0.02938262	-0.4035134	-0.01477721	0.5341731	0.2367388	0.188958	 
0.0011731	2472329	0.9143818	0.02937704	-0.4035152	-0.01477882	0.6275393	0.2238492	0.0904309	 
0.0010419	2472332	0.914381	0.02936137	-0.4035178	-0.0147905	0.6910827	0.09191172	-0.3138113	 
0.0014751	2472333	0.9143807	0.02935772	-0.4035184	-0.01479599	0.6093932	0.0871292	-0.3890732	 
0.0014729	2472334	0.9143806	0.02935571	-0.4035186	-0.01480129	0.4365406	0.04566076	-0.4430777	 
0.001826	2472335	0.914381	0.02935396	-0.4035178	-0.01480703	0.4329303	-0.07467608	-0.5017328	 
0.0020691	2472338	0.9143835	0.02935414	-0.4035115	-0.01482036	0.03372872	-0.2785916	-0.3878231	 
0.0011465	2472340	0.9143854	0.0293634	-0.4035066	-0.01481941	-0.6478116	-0.3006552	-0.08387675	 
0.0028985	2472342	0.9143876	0.02937847	-0.4035008	-0.01481086	-1.027414	-0.3986204	0.1237412	 
0.0010466	2472347	0.9143979	0.02940275	-0.4034763	-0.01479421	-0.2432772	-0.5931888	0.1494987	 
0.0010371	2472348	0.9143997	0.02940245	-0.4034722	-0.01479346	0.008984583	-0.4891916	0.07842473	 
0.0010532	2472349	0.9144009	0.02939992	-0.4034695	-0.01479409	0.2911987	-0.3216518	0.04257698	 
0.0010368	2472351	0.9144017	0.02939088	-0.4034683	-0.01479785	0.6505111	0.006782438	-0.01769247	 
0.001044	2472352	0.9144017	0.02938429	-0.4034688	-0.0148018	0.8377216	0.07703547	-0.1023607	 
0.0011061	2472353	0.9144014	0.02937738	-0.4034699	-0.01480667	0.9083278	0.1435395	-0.1804787	 
0.001009	2472354	0.9144006	0.02937144	-0.4034716	-0.01481187	0.8233151	0.2354787	-0.2547256	 
0.0010397	2472355	0.9143997	0.02936595	-0.4034739	-0.01481673	0.7613403	0.2939747	-0.2401599	 
0.0010641	2472356	0.9143987	0.02936132	-0.4034763	-0.01482144	0.6681805	0.3079689	-0.261416	 
0.0033703	2472357	0.9143977	0.02935662	-0.4034789	-0.01482588	0.6616186	0.3215267	-0.2322313	 
0.0011779	2472361	0.9143943	0.02934078	-0.4034876	-0.01483379	0.3771107	0.1881087	0.06415574	 
0.0010445	2472363	0.9143928	0.02933892	-0.403491	-0.01483174	-0.02960211	0.2010029	0.176407	 
0.0014503	2472364	0.9143923	0.02933918	-0.4034922	-0.01483009	-0.102757	0.1463822	0.1569982	 
0.0010426	2472366	0.9143918	0.02934132	-0.4034935	-0.01482609	-0.2262853	0.03980327	0.1610318	 
0.0010626	2472367	0.9143921	0.02934141	-0.4034928	-0.01482428	-0.08712114	-0.08678551	0.1765499	 
0.0010189	2472368	0.9143932	0.02933911	-0.4034905	-0.01482304	0.1843907	-0.2865038	0.2208542	 
0.0011104	2472369	0.9143951	0.02933453	-0.4034866	-0.01482199	0.4264984	-0.4670073	0.2995594	 
0.0010509	2472371	0.9143993	0.02932423	-0.4034779	-0.0148196	0.484098	-0.5149446	0.3617967	 
0.0014996	2472372	0.9144013	0.02931854	-0.4034738	-0.01481855	0.5387443	-0.4915476	0.34754	 
0.0032448	2472373	0.9144031	0.02931319	-0.4034701	-0.01481768	0.5120268	-0.4515724	0.3163474	 
0.0025681	2472376	0.9144059	0.02930611	-0.4034644	-0.014813	-0.04440825	-0.1212925	0.2209886	 
0.0011173	2472379	0.9144056	0.02930792	-0.403465	-0.01481175	-0.08481874	0.1222831	-0.06913486	 
0.0010397	2472381	0.9144038	0.02931131	-0.4034689	-0.01481225	-0.2167623	0.2468261	-0.09068631	 
0.0010382	2472382	0.9144027	0.02931421	-0.4034711	-0.01481205	-0.3071906	0.2605308	-0.1024833	 
0.001001	2472383	0.9144016	0.02931816	-0.4034735	-0.01481024	-0.4850608	0.2835917	0.01214353	 
0.001078	2472384	0.9144004	0.02932286	-0.4034759	-0.01480772	-0.5935269	0.2811083	0.05085014	 
0.0010327	2472385	0.9143994	0.02932697	-0.403478	-0.0148054	-0.5222066	0.2358648	0.0562345	 
0.0010419	2472386	0.9143986	0.02932964	-0.4034796	-0.0148042	-0.3273339	0.1938654	0.006331466	 
0.0010466	2472387	0.9143978	0.02933207	-0.4034812	-0.01480313	-0.2964615	0.1881883	0.003035723	 
0.0010474	2472388	0.9143972	0.02933399	-0.4034824	-0.01480282	-0.2112027	0.1369232	-0.05115126	 
0.0010576	2472389	0.914397	0.0293346	-0.4034829	-0.01480487	0.02777302	0.06551797	-0.2320867	 
0.0010109	2472390	0.9143969	0.02933384	-0.4034828	-0.01481	0.3041702	0.01534145	-0.4823833	 
0.0010433	2472391	0.914397	0.02933301	-0.4034826	-0.01481608	0.3540811	0.001627759	-0.5756502	 
0.0011502	2472392	0.914397	0.02933268	-0.4034823	-0.01482209	0.3006785	-0.009920723	-0.590393	 
0.0030574	2472393	0.9143971	0.02933283	-0.403482	-0.01482731	0.2165599	-0.01969009	-0.5322867	 
0.0010138	2472397	0.9143962	0.02933494	-0.4034835	-0.01483759	-0.1915608	0.1420556	-0.04273435	 
0.0010349	2472398	0.9143959	0.02933664	-0.4034842	-0.01483566	-0.2596663	0.07807671	0.1207895	 
0.0010659	2472399	0.9143957	0.02933844	-0.4034845	-0.01483211	-0.3387714	0.02625748	0.2781334	 
0.0012976	2472400	0.9143957	0.02933972	-0.4034846	-0.01482726	-0.3450439	-0.003232272	0.4319047	 
0.001056	2472401	0.9143958	0.02934124	-0.4034845	-0.01482155	-0.4056206	-0.0364103	0.506909	 
0.0015543	2472402	0.9143961	0.02934239	-0.4034839	-0.01481612	-0.3545636	-0.0992493	0.4923864	 
0.0017285	2472404	0.9143968	0.02934515	-0.4034826	-0.01480503	-0.379256	-0.07828336	0.4951413	 
0.0017285	2472406	0.9143966	0.02934754	-0.4034831	-0.01479432	-0.3221815	0.01946792	0.4845141	 
0.0010328	2472409	0.9143949	0.02934982	-0.4034874	-0.01478367	-0.2242751	0.2691848	0.2724309	 
0.0010429	2472410	0.9143937	0.02935033	-0.40349	-0.01478197	-0.1347709	0.3032373	0.1540208	 
0.0010743	2472411	0.9143927	0.02935075	-0.4034924	-0.01478134	-0.0778634	0.2898168	0.05112869	 
0.0016388	2472412	0.9143916	0.02935147	-0.4034947	-0.01478096	-0.09683421	0.2724796	0.01212416	 
0.0019919	2472413	0.9143905	0.02935346	-0.4034971	-0.01478066	-0.2197154	0.2809006	-0.05267444	 
0.0020246	2472416	0.9143893	0.02935881	-0.4034992	-0.01478349	-0.02212823	-0.01498884	-0.2296287	 
0.0012544	2472418	0.9143907	0.02935539	-0.4034963	-0.01478794	0.38643	-0.2244165	-0.1289642	 
0.002013	2472420	0.9143938	0.02934492	-0.4034896	-0.01479472	0.7815542	-0.4254098	-0.09954102	 
0.0013533	2472421	0.9143956	0.02933883	-0.4034861	-0.01479813	0.7755849	-0.4163452	-0.08209949	 
0.003708	2472423	0.9143986	0.02932912	-0.4034797	-0.01480295	0.5297075	-0.3710627	-0.04990463	 
0.0010218	2472428	0.9144036	0.02933097	-0.4034683	-0.0148055	-0.2719952	-0.219592	-0.07014362	 
0.0010342	2472429	0.914404	0.02933403	-0.403467	-0.01480525	-0.3151928	-0.1553842	-0.1139995	 
0.0010196	2472430	0.9144041	0.02933698	-0.4034666	-0.01480477	-0.3171312	-0.04806117	-0.08361813	 
0.0011681	2472431	0.914404	0.02933909	-0.4034667	-0.01480463	-0.2191774	0.007035071	-0.08018401	 
0.0015425	2472432	0.9144039	0.02934011	-0.4034669	-0.01480503	-0.08622453	0.02311765	-0.08433143	 
0.001505	2472433	0.9144038	0.02934009	-0.4034671	-0.01480597	0.0436141	0.03256021	-0.0931745	 
0.0010244	2472436	0.9144036	0.02933881	-0.4034675	-0.01480572	0.04899292	-0.02498991	0.06044894	 
0.0010955	2472437	0.9144038	0.02933874	-0.4034671	-0.0148058	0.01099305	-0.04613705	-0.005619585	 
0.0010604	2472438	0.9144041	0.02933819	-0.4034665	-0.01480788	0.1492454	-0.07588274	-0.1867286	 
0.0010627	2472440	0.9144051	0.02933473	-0.403464	-0.01481762	0.4458677	-0.1340896	-0.4732704	 
0.0010145	2472441	0.9144055	0.02933217	-0.4034632	-0.01482484	0.5805531	-0.07450859	-0.6152065	 
0.0017169	2472442	0.9144053	0.0293298	-0.4034635	-0.01483195	0.5532836	0.06592253	-0.6094108	 
0.003251	2472443	0.9144046	0.02932773	-0.403465	-0.01483839	0.4888987	0.2074389	-0.5519862	 
0.0010101	2472447	0.9144002	0.02931489	-0.4034752	-0.01485565	0.4075677	0.3482441	-0.04872985	 
0.0010346	2472448	0.9143994	0.02931235	-0.4034773	-0.01485568	0.2514119	0.2532762	0.1157852	 
0.0010426	2472449	0.914399	0.0293103	-0.4034783	-0.01485485	0.1666029	0.1236499	0.176712	 
0.0010134	2472450	0.9143988	0.0293094	-0.4034787	-0.01485298	0.005875955	0.03756689	0.2289395	 
0.0026994	2472451	0.914399	0.02930989	-0.4034785	-0.01485	-0.1808866	-0.03854008	0.278113	 
0.0013409	2472453	0.9144005	0.02931361	-0.403475	-0.01484206	-0.3575912	-0.2979144	0.3070137	 
0.0010633	2472455	0.9144036	0.02932074	-0.4034679	-0.01483178	-0.6549898	-0.4771643	0.3633514	 
0.001032	2472456	0.9144055	0.02932609	-0.4034636	-0.01482504	-0.8244628	-0.5404677	0.4297696	 
0.001032	2472457	0.9144075	0.02933146	-0.4034588	-0.01481814	-0.8325601	-0.6048378	0.4430085	 
0.0016856	2472458	0.9144095	0.02933699	-0.403454	-0.01481097	-0.8593819	-0.6032196	0.4641482	 
0.0015177	2472459	0.9144114	0.02934216	-0.4034497	-0.01480334	-0.8465049	-0.5463495	0.5270804	 
0.001343	2472461	0.9144146	0.02935391	-0.4034421	-0.01478751	-0.8948915	-0.4803677	0.4939852	 
0.0010736	2472462	0.9144161	0.02935892	-0.4034387	-0.01478138	-0.7659622	-0.4419749	0.3848819	 
0.0029414	2472463	0.9144172	0.02936321	-0.403436	-0.01477683	-0.6250152	-0.3374328	0.2602888	 
0.0023995	2472466	0.914418	0.0293688	-0.4034339	-0.01477178	0.0247632	0.02216221	0.04055229	 
0.0011567	2472470	0.9144143	0.02935665	-0.4034432	-0.0147737	0.3063201	0.3530222	0.1137338	 
0.0025775	2472471	0.9144129	0.02935406	-0.4034465	-0.01477346	0.2399257	0.4036916	0.1484274	 
0.0010152	2472475	0.9144078	0.02934907	-0.4034583	-0.01477438	0.1366285	0.2417461	-0.108081	 
0.0010506	2472476	0.914407	0.02934902	-0.4034601	-0.014776	0.07067733	0.2290258	-0.1559627	 
0.0010689	2472477	0.9144062	0.02934936	-0.4034619	-0.01477796	0.0475618	0.2179052	-0.2071432	 
0.0018058	2472478	0.9144055	0.02934985	-0.4034634	-0.01478051	0.05899407	0.190284	-0.274904	 
0.0017114	2472480	0.9144039	0.02935185	-0.4034668	-0.01478513	-0.06266817	0.2354141	-0.2786447	 
0.0020976	2472482	0.9144021	0.02935576	-0.4034703	-0.01478716	-0.1502679	0.1745126	-0.1690389	 
0.0016888	2472484	0.9144017	0.02935649	-0.4034712	-0.01478982	0.06775561	0.03905436	-0.136435	 
0.0010046	2472487	0.9144019	0.02935687	-0.4034706	-0.01479241	-0.05567264	-0.04791586	-0.1596872	 
0.0010266	2472488	0.9144017	0.02936004	-0.4034707	-0.01479388	-0.2536988	0.01546862	-0.2885886	 
0.0011137	2472489	0.9144012	0.02936435	-0.4034716	-0.01479506	-0.3846983	0.1146935	-0.30783	 
0.0010185	2472490	0.9144005	0.02936894	-0.4034729	-0.01479652	-0.4012765	0.1551691	-0.3472967	 
0.0010087	2472491	0.9143996	0.02937338	-0.4034743	-0.01479839	-0.3682405	0.1772739	-0.3819855	 
0.0010357	2472492	0.9143987	0.02937766	-0.403476	-0.01480047	-0.3447964	0.2119127	-0.3951853	 
0.0012698	2472493	0.9143977	0.02938201	-0.403478	-0.01480155	-0.3957842	0.249337	-0.2974082	 
0.0033969	2472494	0.9143967	0.0293859	-0.4034799	-0.01480238	-0.3612505	0.2271342	-0.2515165	 
0.0010765	2472497	0.9143958	0.02938941	-0.4034816	-0.01480304	-0.08118386	-0.003597059	0.03025204	 
0.0017584	2472498	0.914396	0.02938932	-0.4034813	-0.0148018	-0.04565147	-0.03693671	0.1274848	 
0.0012122	2472500	0.9143967	0.02938657	-0.4034799	-0.01479935	0.1569364	-0.09582761	0.1793408	 
0.0035541	2472502	0.9143972	0.02938129	-0.4034794	-0.01479807	0.2618058	-0.01368424	0.1376317	 
0.0015065	2472505	0.9143968	0.02937471	-0.4034806	-0.01480348	0.2673074	0.1129983	-0.1493423	 
0.0015283	2472509	0.914395	0.02937242	-0.4034843	-0.0148132	0.1455204	0.09377468	-0.3015934	 
0.0027329	2472510	0.9143947	0.02937238	-0.4034849	-0.01481619	0.13439	0.09331002	-0.2975153	 
0.0010251	2472515	0.9143947	0.02936572	-0.403485	-0.01482342	0.1278883	-0.05261495	0.1427427	 
0.0010536	2472516	0.9143953	0.02936365	-0.403484	-0.01482173	0.1373759	-0.1343476	0.2595702	 
0.0011286	2472517	0.9143961	0.02936124	-0.4034825	-0.0148189	0.1215945	-0.1873539	0.3883713	 
0.0010007	2472518	0.914397	0.02935829	-0.4034808	-0.01481465	0.1136266	-0.2237876	0.5544283	 
0.0012596	2472519	0.9143981	0.02935626	-0.4034786	-0.01480877	-0.05004077	-0.2806887	0.6761747	 
0.0039315	2472521	0.9144015	0.02935189	-0.4034717	-0.01479857	0.0203677	-0.4817871	0.5586901	 
0.001459	2472525	0.9144089	0.02934857	-0.4034556	-0.0147854	-0.05238187	-0.4773007	0.2197652	 
0.0015097	2472526	0.9144104	0.02934773	-0.4034524	-0.01478416	0.03891552	-0.3911604	0.1544068	 
0.0010167	2472528	0.914412	0.02934685	-0.4034488	-0.01478175	-0.00568046	-0.1657787	0.1409982	 
0.0033932	2472529	0.9144122	0.02934648	-0.4034484	-0.01478047	-0.01830758	-0.05424456	0.1443029	 
0.0034844	2472533	0.9144077	0.02934713	-0.4034587	-0.01477775	-0.01711219	0.4347922	-0.03342055	 
0.0010331	2472537	0.9143988	0.02935168	-0.4034783	-0.01478203	-0.1844541	0.6573815	-0.2744057	 
0.0010276	2472538	0.9143964	0.02935474	-0.4034836	-0.01478411	-0.2312373	0.6387997	-0.3319086	 
0.0010448	2472539	0.914394	0.02935934	-0.4034887	-0.01478603	-0.3944499	0.6199296	-0.3845508	 
0.001152	2472540	0.9143917	0.02936492	-0.4034934	-0.01478704	-0.5305715	0.5691948	-0.3380527	 
0.0010299	2472542	0.9143884	0.02937762	-0.4034999	-0.0147892	-0.5934976	0.3378743	-0.3950394	 
0.0010422	2472543	0.9143872	0.0293838	-0.403502	-0.01478999	-0.5933238	0.2594536	-0.3486945	 
0.0013256	2472544	0.9143863	0.02938968	-0.4035036	-0.01478956	-0.616479	0.1856675	-0.2139851	 
0.0014087	2472545	0.914386	0.02939407	-0.4035042	-0.01478951	-0.4465052	0.06756887	-0.1884396	 
0.0016677	2472546	0.9143861	0.02939592	-0.4035036	-0.01479027	-0.150955	-0.05902916	-0.1605318	 
0.0010156	2472550	0.91439	0.02938986	-0.4034948	-0.01479827	0.3883702	-0.4017245	-0.1349004	 
0.0010565	2472551	0.9143918	0.02938679	-0.403491	-0.01480084	0.4342392	-0.4505828	-0.1313835	 
0.0016421	2472552	0.9143934	0.02938411	-0.4034874	-0.01480253	0.3564159	-0.4251729	-0.06008628	 
0.0014981	2472554	0.9143962	0.02937892	-0.4034813	-0.0148063	0.3838407	-0.3367237	-0.07872944	 
0.0010513	2472557	0.9143993	0.02936757	-0.4034749	-0.01481153	0.462713	-0.2335239	0.0460581	 
0.0010419	2472558	0.9144006	0.02936349	-0.4034722	-0.01481229	0.4528529	-0.3197443	0.09877584	 
0.0010196	2472559	0.9144022	0.02935882	-0.4034689	-0.01481375	0.5447246	-0.3887413	0.05258582	 
0.0011454	2472560	0.9144038	0.02935416	-0.4034657	-0.01481498	0.5330056	-0.3790996	0.07461473	 
0.0029313	2472561	0.9144053	0.02934956	-0.4034626	-0.01481679	0.5534327	-0.3668415	0.01469036	 
0.0018627	2472564	0.9144101	0.02933067	-0.4034526	-0.01482884	0.9497973	-0.3558178	-0.16836	 
0.0011422	2472565	0.9144114	0.02932413	-0.40345	-0.01483228	0.8192492	-0.2985812	-0.0623893	 
0.0012231	2472566	0.9144127	0.02931909	-0.4034473	-0.01483395	0.5899975	-0.3234898	0.04957447	 
0.0010394	2472570	0.9144167	0.02931752	-0.4034385	-0.0148301	-0.4583561	-0.155854	0.1235719	 
0.0011808	2472571	0.9144169	0.02932189	-0.4034378	-0.01482762	-0.5481668	-0.09494624	0.05360838	 
0.0014908	2472572	0.9144166	0.02932788	-0.4034381	-0.01482464	-0.7360281	0.02684957	0.03440473	 
0.0013734	2472573	0.9144157	0.02933473	-0.4034399	-0.01482155	-0.8321868	0.202216	0.01033952	 
0.0031077	2472576	0.9144106	0.02935437	-0.4034502	-0.01481557	-0.6468976	0.4779682	-0.1460536	 
0.0010605	2472581	0.9144012	0.02937161	-0.4034707	-0.01480714	-0.3322028	0.3138633	0.1447004	 
0.0016082	2472582	0.9144003	0.02937368	-0.4034724	-0.01480465	-0.3244165	0.2018401	0.16309	 
0.0010273	2472584	0.9144003	0.0293759	-0.4034725	-0.01480319	-0.1045852	-0.06643371	-0.05238805	 
0.0010277	2472585	0.9144009	0.02937759	-0.4034708	-0.01480502	-0.08411546	-0.1873681	-0.2638381	 
0.0010288	2472586	0.9144018	0.02938107	-0.4034686	-0.01480733	-0.2416985	-0.2618475	-0.392423	 
0.00114	2472587	0.9144028	0.02938486	-0.4034658	-0.01481041	-0.2361584	-0.3267289	-0.4862959	 
0.001036	2472589	0.9144047	0.0293925	-0.4034607	-0.01481728	-0.232308	-0.2498477	-0.5135219	 
0.0010408	2472590	0.9144051	0.02939666	-0.4034595	-0.01481973	-0.3057855	-0.1378631	-0.4341743	 
0.0013642	2472591	0.9144053	0.02939985	-0.4034586	-0.01482158	-0.2368873	-0.09982409	-0.3303082	 
0.001036	2472593	0.9144057	0.02940404	-0.4034574	-0.01482485	-0.09329341	-0.04558744	-0.2162295	 
0.0010448	2472594	0.9144056	0.02940523	-0.4034574	-0.01482539	-0.09600402	0.006549988	-0.1069347	 
0.0012326	2472595	0.9144055	0.0294055	-0.4034578	-0.01482537	-0.02871076	0.03718002	-0.01000964	 
0.0010383	2472597	0.9144051	0.02940203	-0.4034588	-0.01482471	0.2141853	0.08193327	0.1585662	 
0.0010375	2472598	0.9144046	0.02939964	-0.4034602	-0.01482385	0.1983983	0.1647658	0.1964637	 
0.0012228	2472599	0.9144037	0.0293972	-0.4034624	-0.01482215	0.1634569	0.2503226	0.2849213	 
0.0010331	2472602	0.9144008	0.02939104	-0.4034698	-0.01481847	0.1525496	0.3126156	0.1697874	 
0.0010703	2472603	0.9143996	0.02938962	-0.4034725	-0.01481778	0.103612	0.3202007	0.1392902	 
0.0010288	2472604	0.9143986	0.02938829	-0.4034748	-0.01481792	0.134064	0.2796975	0.05025341	 
0.0010338	2472605	0.9143979	0.02938606	-0.4034766	-0.01481823	0.232372	0.2224271	0.07348038	 
0.0013467	2472606	0.9143973	0.0293832	-0.4034781	-0.01481841	0.2915407	0.1853015	0.1117778	 
0.0035515	2472607	0.9143968	0.02937943	-0.4034795	-0.01481779	0.3480421	0.1618901	0.2337343	 
0.0010196	2472611	0.914398	0.02936262	-0.4034782	-0.01481299	0.3165444	-0.1031182	0.3070225	 
0.0010302	2472612	0.9143986	0.02935943	-0.4034773	-0.01481211	0.2849909	-0.1095967	0.2286567	 
0.001044	2472613	0.9143991	0.02935614	-0.4034764	-0.0148114	0.3031428	-0.1174034	0.2147607	 
0.0015543	2472614	0.9143996	0.02935206	-0.4034755	-0.01481088	0.3906209	-0.1061266	0.2316762	 
0.003255	2472615	0.9144	0.02934786	-0.403475	-0.01480994	0.3823797	-0.06240688	0.2793371	 
0.0010389	2472619	0.9144012	0.02933697	-0.403473	-0.0148097	0.07622904	-0.02879277	0.01648971	 
0.0010641	2472620	0.9144012	0.02933811	-0.403473	-0.01481032	-0.08632376	0.003219793	-0.1131137	 
0.0010061	2472621	0.9144011	0.02934078	-0.4034729	-0.01481128	-0.2267539	-0.002126539	-0.2153354	 
0.0011535	2472622	0.9144011	0.02934483	-0.4034726	-0.01481229	-0.3617834	-0.0322357	-0.282511	 
0.0033327	2472623	0.9144009	0.02935062	-0.4034725	-0.0148123	-0.5823021	-0.02364011	-0.2587656	 
0.0010627	2472629	0.9144024	0.02937477	-0.4034677	-0.01480531	-0.2332215	-0.1979811	0.1236376	 
0.0010441	2472630	0.9144034	0.02937467	-0.4034655	-0.01480401	-0.04091047	-0.2590622	0.1296333	 
0.0010203	2472631	0.9144043	0.02937447	-0.4034634	-0.01480251	-0.04036327	-0.2595249	0.1541765	 
0.0010448	2472632	0.9144051	0.02937425	-0.4034618	-0.01480132	-0.02525359	-0.2047434	0.1254987	 
0.0013551	2472633	0.9144056	0.0293744	-0.4034605	-0.01480057	-0.04436934	-0.1505871	0.06601516	 
0.0029976	2472635	0.914406	0.02937602	-0.4034594	-0.01480394	-0.02636285	-0.02130362	-0.3075075	 
0.002099	2472638	0.9144042	0.0293861	-0.4034625	-0.01481361	-0.2173347	0.1863253	-0.5053423	 
0.0019229	2472640	0.9144022	0.02939306	-0.4034663	-0.0148174	-0.2853873	0.257814	-0.2737572	 
0.0010353	2472643	0.9143996	0.02939748	-0.4034719	-0.01481814	0.0113912	0.1579751	-0.03459167	 
0.0010258	2472644	0.9143993	0.02939581	-0.4034726	-0.01481828	0.172143	0.08685005	0.06216335	 
0.0012902	2472645	0.9143993	0.02939398	-0.4034728	-0.01481762	0.1547869	0.01883584	0.1484005	 
0.001129	2472646	0.9143997	0.02939094	-0.4034721	-0.01481744	0.2998805	-0.08220676	0.1515623	 
0.0018052	2472647	0.9144006	0.02938678	-0.4034705	-0.01481818	0.4574285	-0.1871929	0.1061256	 
0.001478	2472649	0.9144027	0.02937751	-0.4034664	-0.01481947	0.475463	-0.248238	0.1618671	 
0.0017556	2472650	0.9144039	0.02937247	-0.4034638	-0.0148196	0.5205998	-0.3093245	0.2048564	 
0.0014868	2472652	0.9144072	0.02936154	-0.4034572	-0.01482094	0.6056364	-0.4045081	0.1669665	 
0.0010568	2472654	0.9144103	0.0293518	-0.4034508	-0.01482087	0.4835575	-0.3818637	0.2255404	 
0.0010317	2472655	0.914412	0.02934711	-0.4034474	-0.0148207	0.4745934	-0.4127318	0.2158762	 
0.0010411	2472656	0.9144137	0.02934287	-0.4034439	-0.01482035	0.4227349	-0.4208876	0.215307	 
0.0013008	2472657	0.9144152	0.02934001	-0.4034407	-0.01481961	0.2644978	-0.3854627	0.1935859	 
0.001497	2472658	0.9144164	0.02933829	-0.4034381	-0.01481775	0.09948283	-0.3185627	0.2566853	 
0.001338	2472660	0.9144182	0.02933828	-0.4034344	-0.01481319	-0.1297462	-0.2046155	0.2134468	 
0.0010156	2472663	0.9144179	0.02934502	-0.4034347	-0.01480571	-0.5306532	0.137648	0.1733857	 
0.0010393	2472664	0.9144167	0.02935003	-0.4034372	-0.01480104	-0.7190779	0.2873802	0.2536275	 
0.0011236	2472665	0.9144148	0.02935667	-0.4034412	-0.01479541	-0.9304053	0.4539339	0.281682	 
0.0010364	2472667	0.9144096	0.02937286	-0.4034523	-0.01478162	-1.169477	0.6641053	0.3378034	 
0.0010353	2472668	0.914407	0.02938091	-0.403458	-0.01477579	-1.087021	0.6594366	0.2433227	 
0.001078	2472669	0.9144043	0.02938796	-0.4034635	-0.01477189	-0.8992628	0.6419318	0.09217946	 
0.0010218	2472670	0.9144019	0.02939406	-0.4034687	-0.01476894	-0.7611511	0.6134636	0.039887	 
0.0010302	2472671	0.9143999	0.02939863	-0.403473	-0.01476791	-0.5187587	0.5164351	-0.08889387	 
0.0010214	2472672	0.9143984	0.02940047	-0.4034762	-0.01476872	-0.1591615	0.3837827	-0.1556489	 
0.0013212	2472673	0.9143975	0.02939952	-0.4034783	-0.01477137	0.2063584	0.2621795	-0.2189725	 
0.0031395	2472674	0.9143969	0.02939721	-0.4034796	-0.01477437	0.3619778	0.1709193	-0.1962771	 
0.002316	2472678	0.9144	0.02937721	-0.4034734	-0.01479192	0.8577412	-0.296698	-0.2708289	 
0.0010539	2472680	0.9144024	0.02936479	-0.4034685	-0.01480346	0.9190223	-0.2602143	-0.3230839	 
0.003851	2472681	0.9144034	0.02935841	-0.4034666	-0.0148098	0.9286935	-0.212192	-0.3589798	 
0.0010663	2472685	0.914404	0.02934605	-0.4034653	-0.01483069	0.4676693	0.07382815	-0.5376535	 
0.0010163	2472686	0.9144034	0.02934485	-0.4034663	-0.01483654	0.3769924	0.14043	-0.53271	 
0.001039	2472687	0.9144028	0.02934461	-0.4034677	-0.01484129	0.2310327	0.1810237	-0.4643654	 
0.0010265	2472688	0.9144021	0.02934512	-0.403469	-0.01484479	0.1000998	0.1722445	-0.3709888	 
0.0010408	2472689	0.9144017	0.02934539	-0.40347	-0.01484756	0.09191333	0.1291041	-0.2889991	 
0.0010605	2472690	0.9144012	0.02934639	-0.403471	-0.01484852	-0.06120333	0.1248159	-0.1377791	 
0.0010385	2472691	0.9144006	0.02934761	-0.4034721	-0.01484799	-0.1492478	0.134792	0.001252299	 
0.0010704	2472692	0.9144003	0.02934895	-0.4034729	-0.01484559	-0.2433514	0.08498353	0.1841632	 
0.0010218	2472693	0.9144002	0.02934984	-0.4034732	-0.01484283	-0.2136751	0.02212619	0.2385751	 
0.0010313	2472694	0.9144	0.02935035	-0.4034735	-0.01483962	-0.194318	0.02544113	0.3013702	 
0.0010448	2472695	0.9143997	0.02935031	-0.4034744	-0.01483569	-0.1728704	0.09511451	0.3993812	 
0.0010816	2472696	0.914399	0.02935111	-0.4034761	-0.0148307	-0.3071468	0.1824382	0.4706993	 
0.0010113	2472697	0.9143982	0.02935147	-0.4034781	-0.01482585	-0.2573465	0.2248516	0.4780095	 
0.0010142	2472698	0.9143972	0.02935169	-0.4034805	-0.01482095	-0.2464498	0.2627976	0.4889161	 
0.0010684	2472699	0.914396	0.02935225	-0.4034833	-0.0148161	-0.2807882	0.3232691	0.4696478	 
0.0011437	2472700	0.9143947	0.02935336	-0.4034864	-0.01481115	-0.3404541	0.3483284	0.4561614	 
0.0037743	2472701	0.9143937	0.02935418	-0.4034889	-0.01480668	-0.2878745	0.2842096	0.4207694	 
0.001493	2472705	0.9143925	0.02935528	-0.4034922	-0.01479094	-0.04079028	-0.06954834	0.3298908	 
0.0016953	2472706	0.9143932	0.0293529	-0.4034906	-0.01479	0.2032593	-0.1848575	0.1962088	 
0.0010484	2472709	0.9143957	0.02934422	-0.4034853	-0.01479616	0.4401158	-0.2162493	-0.2141802	 
0.0010375	2472710	0.9143967	0.02934202	-0.4034832	-0.01480061	0.4259157	-0.2269424	-0.3552624	 
0.0010119	2472711	0.9143974	0.02933954	-0.4034817	-0.01480541	0.466319	-0.1634444	-0.376833	 
0.001253	2472712	0.9143977	0.02933632	-0.403481	-0.01480953	0.5088784	-0.06717115	-0.2730458	 
0.0012315	2472713	0.9143977	0.02933221	-0.4034811	-0.01481309	0.5719174	0.02285416	-0.1755082	 
0.0017844	2472714	0.9143975	0.02932779	-0.4034817	-0.01481642	0.5905214	0.0871892	-0.1368732	 
0.0033893	2472716	0.9143961	0.02932068	-0.4034853	-0.01482043	0.3478818	0.2854982	-0.01854107	 
0.0010131	2472721	0.9143919	0.02931632	-0.403495	-0.01482114	-0.0923503	0.1165434	0.06736953	 
