DeltaTime	StreamSample	HeadRotationX	HeadRotationY	HeadRotationZ	HeadSpeedX	HeadSpeedY	HeadSpeedZ	
0.001016	2476950	0.9144052	0.02936668	-0.4034615	-0.01482069	-0.4808978	0.2306033	0.3850524	 
0.0010367	2476951	0.9144043	0.02937032	-0.4034633	-0.01481543	-0.6046128	0.1923293	0.3723352	 
0.0010707	2476952	0.9144036	0.02937446	-0.4034649	-0.01480977	-0.6728449	0.1756096	0.3894804	 
0.0010601	2476953	0.9144027	0.02937975	-0.4034668	-0.01480362	-0.8109431	0.1947269	0.387843	 
0.0010138	2476954	0.9144017	0.02938572	-0.4034688	-0.01479694	-0.9036694	0.2148866	0.4118449	 
0.0010236	2476955	0.9144009	0.02939207	-0.4034703	-0.01479081	-0.9164041	0.1626668	0.3390171	 
0.0011805	2476956	0.9144003	0.02939823	-0.4034714	-0.01478564	-0.8524089	0.09870958	0.2484917	 
0.0010189	2476958	0.9143997	0.02940751	-0.4034722	-0.01477968	-0.5232831	0.02006566	0.07515042	 
0.0010447	2476959	0.9143999	0.02940984	-0.4034717	-0.01477888	-0.2679696	-0.06090926	-0.02500281	 
0.0010561	2476960	0.9144005	0.02940981	-0.4034705	-0.01477958	0.03752927	-0.1531097	-0.07199132	 
0.0010448	2476961	0.9144012	0.02940855	-0.4034688	-0.01478131	0.2089086	-0.1900382	-0.1222053	 
0.0010298	2476962	0.9144018	0.02940684	-0.4034674	-0.01478305	0.2537953	-0.162281	-0.1029198	 
0.0010324	2476963	0.9144027	0.02940439	-0.4034657	-0.01478508	0.3419501	-0.2005307	-0.09935661	 
0.001098	2476964	0.9144037	0.029401	-0.4034635	-0.01478726	0.4448935	-0.2506808	-0.07427005	 
0.0010214	2476965	0.9144047	0.02939682	-0.4034613	-0.01479004	0.5502981	-0.2517973	-0.09931991	 
0.001493	2476966	0.9144057	0.02939261	-0.4034594	-0.01479207	0.5192842	-0.2158088	-0.02157318	 
0.0010423	2476968	0.9144068	0.02938439	-0.4034573	-0.01479551	0.5196794	-0.07096622	-0.01074109	 
0.0010367	2476969	0.9144068	0.02938041	-0.4034576	-0.01479783	0.5024279	0.04825611	-0.05594005	 
0.0010331	2476970	0.9144061	0.02937773	-0.4034593	-0.01479927	0.328429	0.2001242	-0.02248618	 
0.0010324	2476971	0.914405	0.02937575	-0.4034618	-0.01480069	0.2545805	0.309416	-0.04789333	 
0.0015995	2476972	0.9144037	0.02937437	-0.4034648	-0.01480201	0.1886574	0.3633297	-0.06403016	 
0.0028758	2476973	0.9144023	0.02937291	-0.4034681	-0.01480419	0.23331	0.4134471	-0.1455842	 
0.0010558	2476977	0.9143966	0.02936778	-0.403481	-0.01481347	0.3365629	0.2618754	-0.1695352	 
0.001032	2476978	0.9143961	0.02936535	-0.4034822	-0.01481598	0.3523089	0.1541788	-0.1420394	 
0.0010426	2476979	0.9143959	0.02936255	-0.4034828	-0.01481828	0.3823953	0.08187886	-0.1050873	 
0.0012089	2476980	0.9143962	0.02935955	-0.4034823	-0.01481988	0.3746058	-0.04944415	-0.02943797	 
0.0024277	2476981	0.9143971	0.02935594	-0.4034806	-0.01482136	0.4343202	-0.2054491	0.006985588	 
0.0010244	2476985	0.9144022	0.02934441	-0.4034699	-0.01481837	0.2073371	-0.3534802	0.2265512	 
0.0010525	2476986	0.9144034	0.02934271	-0.4034674	-0.01481658	0.09932431	-0.3054495	0.2499858	 
0.0010353	2476987	0.9144041	0.0293421	-0.403466	-0.01481416	-0.04084153	-0.1825365	0.2671103	 
0.0014124	2476988	0.9144041	0.02934296	-0.4034659	-0.01481097	-0.2278325	-0.02053158	0.2821212	 
0.0010317	2476990	0.9144029	0.02934721	-0.4034685	-0.01480721	-0.3140259	0.1970771	0.01512241	 
0.001048	2476991	0.9144018	0.02934985	-0.4034708	-0.0148064	-0.3093544	0.2750207	-0.03006193	 
0.0010445	2476992	0.9144006	0.02935355	-0.4034733	-0.014805	-0.4418365	0.2928334	-0.01736154	 
0.0010188	2476993	0.9143996	0.02935708	-0.4034753	-0.0148032	-0.4417962	0.2375042	0.02916496	 
0.0010434	2476994	0.914399	0.02936077	-0.4034767	-0.01480058	-0.4917261	0.1501781	0.1029025	 
0.0012253	2476995	0.9143986	0.02936436	-0.4034773	-0.01479733	-0.5072383	0.06045274	0.1691802	 
0.0023441	2476996	0.9143987	0.02936812	-0.4034769	-0.01479283	-0.5766309	-0.06640093	0.2845258	 
0.0014342	2476998	0.9143997	0.02937927	-0.4034742	-0.01478168	-0.8645881	-0.2060583	0.2793841	 
0.0010047	2477001	0.914401	0.02939968	-0.4034704	-0.01476795	-0.8825938	-0.1392594	0.09146655	 
0.0010229	2477002	0.9144013	0.02940588	-0.4034694	-0.01476529	-0.7385947	-0.1351052	-0.010782	 
0.0012242	2477003	0.9144015	0.02941108	-0.4034686	-0.01476375	-0.5897939	-0.09735899	-0.07805635	 
0.001028	2477005	0.9144015	0.02941997	-0.403468	-0.01476221	-0.4028291	-0.05156942	-0.1157295	 
0.0010528	2477006	0.914402	0.02942213	-0.4034667	-0.01476295	-0.1809868	-0.1502957	-0.1736373	 
0.0011768	2477007	0.9144028	0.02942231	-0.4034646	-0.01476495	0.07706058	-0.2395886	-0.2143074	 
0.0016268	2477008	0.914404	0.02942169	-0.4034621	-0.01476716	0.1685169	-0.2986271	-0.2004354	 
0.0019266	2477009	0.9144053	0.02942065	-0.4034592	-0.01476848	0.1713939	-0.3473043	-0.09427476	 
0.0020275	2477012	0.9144102	0.02941216	-0.4034484	-0.01477246	0.383135	-0.4092728	0.03388464	 
0.0015783	2477013	0.9144114	0.02940875	-0.4034459	-0.01477272	0.3617379	-0.302175	0.119587	 
0.0010572	2477016	0.9144126	0.02939631	-0.4034442	-0.01477516	0.5076276	0.08747207	0.09234473	 
0.0010331	2477017	0.914412	0.02939101	-0.4034458	-0.01477669	0.5967773	0.1997844	0.08508702	 
0.0010415	2477018	0.9144114	0.02938427	-0.4034474	-0.01477901	0.7761592	0.2131694	0.07005521	 
0.0010732	2477019	0.9144109	0.02937616	-0.4034491	-0.01478169	0.9303026	0.2155912	0.09564543	 
0.0010222	2477021	0.9144096	0.02936111	-0.4034531	-0.01478703	0.8304206	0.2584133	0.07886557	 
0.0010517	2477022	0.9144091	0.02935435	-0.4034545	-0.01478927	0.7754123	0.183459	0.0789386	 
0.0010638	2477023	0.914409	0.0293481	-0.4034551	-0.01479144	0.7238792	0.07413806	0.06017289	 
0.0010152	2477024	0.9144092	0.02934246	-0.403455	-0.01479366	0.6663261	-0.002447797	0.02706523	 
0.0010375	2477025	0.9144095	0.02933777	-0.4034547	-0.01479389	0.4835748	-0.03027747	0.1848194	 
0.0014288	2477026	0.9144099	0.02933412	-0.4034541	-0.01479302	0.3304525	-0.08036415	0.2483954	 
0.0019382	2477027	0.9144107	0.02933057	-0.4034527	-0.01479178	0.3068702	-0.1675826	0.2784385	 
0.0014529	2477029	0.9144128	0.02932357	-0.4034483	-0.01479083	0.3059259	-0.2739931	0.1772272	 
0.0010237	2477032	0.9144163	0.02931736	-0.4034407	-0.01479556	0.2777338	-0.2966907	-0.2222371	 
0.0010568	2477033	0.9144171	0.02931715	-0.4034388	-0.01479756	0.1155501	-0.2234039	-0.1966358	 
0.0010014	2477034	0.9144176	0.02931857	-0.4034375	-0.01479842	-0.1013347	-0.1449614	-0.1536167	 
0.001102	2477035	0.9144179	0.02932091	-0.4034368	-0.01479845	-0.2325043	-0.08238473	-0.1079269	 
0.0010116	2477036	0.9144178	0.02932288	-0.4034368	-0.01479878	-0.1829357	-0.005522996	-0.1210528	 
0.0010379	2477037	0.9144173	0.02932556	-0.4034379	-0.01479868	-0.2772265	0.128883	-0.1062895	 
0.0010622	2477038	0.9144162	0.02932846	-0.40344	-0.01479815	-0.3222461	0.2556367	-0.0702066	 
0.0039702	2477039	0.9144151	0.02933159	-0.4034425	-0.01479682	-0.3817419	0.2906999	0.0009699548	 
0.0010732	2477043	0.9144104	0.02934172	-0.4034528	-0.01478824	-0.3553982	0.3265855	0.2191423	 
0.0010349	2477045	0.9144087	0.02934258	-0.4034566	-0.01478465	-0.1039171	0.1844537	0.1474183	 
0.0014252	2477046	0.9144083	0.029344	-0.4034575	-0.01478317	-0.2106883	0.1052166	0.08808641	 
0.0033802	2477047	0.9144082	0.02934665	-0.4034575	-0.01478153	-0.3397677	-0.01088953	0.04713097	 
0.0010371	2477052	0.9144098	0.02936057	-0.4034528	-0.01478647	-0.1210956	-0.06121839	-0.3280876	 
0.0010455	2477053	0.9144099	0.02936169	-0.4034521	-0.01478972	0.03275283	-0.06528825	-0.3778741	 
0.0010535	2477054	0.9144101	0.02936182	-0.4034517	-0.01479321	0.1430858	-0.042903	-0.3585711	 
0.0010306	2477055	0.9144103	0.02936154	-0.4034511	-0.01479585	0.1471176	-0.0558367	-0.255114	 
0.0010379	2477056	0.914411	0.02936046	-0.4034494	-0.01479805	0.2116508	-0.1894036	-0.1764292	 
0.0010429	2477057	0.9144124	0.02935931	-0.4034464	-0.01480001	0.2124366	-0.3602647	-0.1542429	 
0.0010634	2477058	0.9144142	0.0293581	-0.4034424	-0.01480151	0.1999319	-0.4670332	-0.1071519	 
0.0010882	2477059	0.914416	0.02935774	-0.4034382	-0.01480217	0.07839314	-0.5025503	-0.06031409	 
0.0010164	2477061	0.9144194	0.02935793	-0.4034305	-0.01480225	-0.008779523	-0.4365255	-0.0111342	 
0.0011257	2477062	0.9144204	0.0293583	-0.4034281	-0.0148018	-0.05066431	-0.2840706	0.02303566	 
0.0010444	2477064	0.9144203	0.02936093	-0.4034284	-0.01479872	-0.2195711	0.0847702	0.1327219	 
0.0010189	2477065	0.9144197	0.02936207	-0.4034299	-0.01479716	-0.1887344	0.1727914	0.1098777	 
0.0016742	2477066	0.9144187	0.02936204	-0.403432	-0.01479603	-0.05371341	0.2507932	0.1195727	 
0.0010283	2477068	0.9144169	0.02935805	-0.4034365	-0.01479416	0.2287619	0.248952	0.1953319	 
0.0010422	2477069	0.9144164	0.02935425	-0.4034378	-0.01479452	0.3943734	0.1569074	0.1353446	 
0.0012658	2477070	0.9144163	0.02934972	-0.4034384	-0.01479512	0.4801783	0.08472876	0.1426227	 
0.0020188	2477071	0.9144163	0.02934563	-0.4034388	-0.01479566	0.4354763	0.0477819	0.1289984	 
0.0010828	2477075	0.9144195	0.02932466	-0.4034328	-0.01480069	0.6148015	-0.2698106	0.08561745	 
0.0015028	2477077	0.9144219	0.02931803	-0.4034278	-0.0148016	0.2953365	-0.3142793	0.06200987	 
0.0014708	2477078	0.914423	0.02931606	-0.4034254	-0.01480224	0.2336849	-0.2940464	0.01601015	 
0.0011348	2477080	0.9144235	0.02931628	-0.4034242	-0.01480312	-0.09545182	0.03674672	-0.05249446	 
0.0038152	2477082	0.9144213	0.02932213	-0.4034288	-0.01480334	-0.341176	0.34398	-0.1723148	 
0.0010236	2477086	0.9144126	0.02934074	-0.403447	-0.01480425	-0.5463054	0.5797377	-0.1292441	 
0.001028	2477087	0.9144104	0.02934526	-0.4034517	-0.01480307	-0.5215097	0.5663968	-0.06993183	 
0.0010474	2477088	0.9144081	0.02934948	-0.4034567	-0.01480126	-0.5203221	0.5936527	0.006375354	 
0.0010444	2477089	0.9144059	0.02935274	-0.4034615	-0.0147998	-0.4077272	0.5646038	0.01410327	 
0.0010422	2477090	0.914404	0.02935531	-0.4034656	-0.01479857	-0.3257149	0.4895949	0.0200644	 
0.0010991	2477091	0.9144024	0.02935678	-0.4034692	-0.01479859	-0.1583522	0.4299839	-0.05844347	 
0.0011308	2477093	0.9143995	0.02935837	-0.4034757	-0.01480033	-0.01832437	0.3692483	-0.1499662	 
0.0010299	2477095	0.9143983	0.02935899	-0.4034782	-0.0148031	-0.01091909	0.07297064	-0.1280673	 
0.001047	2477096	0.9143984	0.02936118	-0.4034778	-0.01480263	-0.2397365	-0.04470126	-0.05026521	 
0.0011338	2477097	0.9143987	0.02936424	-0.403477	-0.01480141	-0.3600845	-0.1154255	-0.01593868	 
0.0018401	2477098	0.9143993	0.02936806	-0.4034755	-0.01479944	-0.4667225	-0.1858517	0.02499516	 
0.0015513	2477099	0.9143999	0.02937182	-0.4034738	-0.01479776	-0.4482919	-0.2048734	-0.00232092	 
0.0010131	2477102	0.9143994	0.02938282	-0.4034745	-0.01479049	-0.4827633	0.138583	0.1061836	 
0.0010389	2477103	0.9143986	0.02938488	-0.4034762	-0.01478892	-0.2824823	0.2010312	0.07049324	 
0.0013427	2477104	0.9143977	0.02938615	-0.4034783	-0.01478751	-0.1967043	0.2408163	0.09109307	 
0.0010113	2477106	0.9143955	0.02938613	-0.4034831	-0.01478588	-0.005595925	0.2890304	0.09143741	 
0.0010648	2477107	0.9143948	0.02938482	-0.4034848	-0.01478615	0.1385543	0.2063429	0.03609214	 
0.0010123	2477108	0.9143944	0.02938325	-0.403486	-0.01478692	0.1893659	0.1406258	-0.004925941	 
0.0016418	2477109	0.914394	0.02938164	-0.403487	-0.01478763	0.1906017	0.1204201	0.002225253	 
0.0011006	2477111	0.9143933	0.02937989	-0.4034886	-0.01478793	0.1312066	0.07795791	0.01311588	 
0.0012052	2477112	0.9143932	0.02937906	-0.4034888	-0.014788	0.08554881	0.02550447	0.03079954	 
0.0014025	2477113	0.9143932	0.02937879	-0.4034888	-0.01478763	0.01096338	0.0006109086	0.0490156	 
0.0012476	2477114	0.9143932	0.02937971	-0.4034887	-0.01478729	-0.1079038	-0.01223754	-0.006723773	 
0.0012676	2477115	0.9143935	0.02938063	-0.4034881	-0.0147886	-0.03187805	-0.0661521	-0.174506	 
0.0029397	2477117	0.9143947	0.02937686	-0.4034853	-0.01479795	0.5370477	-0.1626702	-0.4191417	 
0.0010149	2477119	0.9143962	0.02936943	-0.4034821	-0.0148084	0.6659477	-0.1837976	-0.3505998	 
0.0010284	2477121	0.9143986	0.02935865	-0.4034769	-0.0148196	0.8168679	-0.3088419	-0.3118386	 
0.0010294	2477122	0.9143998	0.02935367	-0.4034744	-0.01482421	0.7138984	-0.2861592	-0.2485804	 
0.0010478	2477123	0.9144011	0.02934875	-0.4034719	-0.01482798	0.6703705	-0.2879517	-0.167019	 
0.0010188	2477124	0.9144021	0.02934445	-0.4034695	-0.01483125	0.5841678	-0.2650612	-0.1434572	 
0.0015452	2477125	0.9144029	0.02934024	-0.403468	-0.01483401	0.5511499	-0.1801423	-0.09466708	 
0.00239	2477126	0.9144033	0.02933693	-0.4034674	-0.01483543	0.3988408	-0.06367224	0.002150678	 
0.0010422	2477129	0.9144034	0.02933091	-0.4034673	-0.01483715	0.1962112	-0.01355121	0.02393974	 
0.0010149	2477130	0.9144035	0.02933048	-0.4034673	-0.01483671	0.02323753	-0.003509169	0.06411611	 
0.0010397	2477131	0.9144034	0.02933089	-0.4034674	-0.0148346	-0.1348507	0.002401385	0.193971	 
0.0012829	2477132	0.9144036	0.02933161	-0.4034671	-0.01483191	-0.1914217	-0.04191987	0.2380138	 
0.0015002	2477133	0.9144037	0.02933175	-0.4034669	-0.01482943	-0.1222831	-0.04374139	0.2427277	 
0.0019397	2477134	0.9144037	0.02933112	-0.403467	-0.01482754	-0.02094049	0.00607222	0.2182714	 
0.0010328	2477138	0.9144037	0.02932881	-0.4034676	-0.01481869	-0.117525	-0.04640324	0.2371288	 
0.0010623	2477139	0.9144038	0.02933058	-0.4034674	-0.01481526	-0.3295774	-0.03680348	0.2660462	 
0.00145	2477140	0.9144041	0.02933349	-0.4034667	-0.0148115	-0.458163	-0.09950934	0.2471802	 
0.002959	2477141	0.9144047	0.02933736	-0.4034652	-0.01480774	-0.5516469	-0.1946942	0.2025059	 
0.0022544	2477144	0.9144073	0.02935194	-0.4034586	-0.01479842	-0.5968954	-0.300975	0.04479266	 
0.0031482	2477149	0.9144097	0.02938239	-0.4034508	-0.0147985	-0.624981	-0.07923086	-0.3159939	 
0.0010109	2477153	0.9144081	0.02939509	-0.4034536	-0.01479749	-0.184912	0.149292	0.06045936	 
0.0010123	2477154	0.9144077	0.02939462	-0.4034545	-0.01479715	0.0295407	0.1091526	0.05756569	 
0.0012274	2477155	0.9144073	0.02939362	-0.4034554	-0.01479696	0.09021585	0.107162	0.06599148	 
0.0010084	2477157	0.9144063	0.02938962	-0.403458	-0.01479694	0.220343	0.1584902	0.1107224	 
0.0019116	2477158	0.9144059	0.0293867	-0.4034591	-0.01479756	0.3179178	0.1347337	0.07021832	 
0.0010065	2477161	0.9144042	0.02937811	-0.4034636	-0.0147964	0.2252947	0.2061567	0.226352	 
0.0010554	2477162	0.9144036	0.02937445	-0.4034654	-0.01479601	0.3452861	0.2222394	0.2057521	 
0.001044	2477163	0.9144027	0.02937089	-0.4034677	-0.01479554	0.3317157	0.2616622	0.2119935	 
0.0025837	2477164	0.9144016	0.02936728	-0.4034705	-0.01479511	0.335402	0.3364125	0.2104582	 
0.001291	2477166	0.914399	0.02935688	-0.4034769	-0.01479736	0.6702514	0.392432	0.06844147	 
0.0033992	2477168	0.9143968	0.02934231	-0.4034826	-0.01480631	0.9964176	0.3521956	-0.1595375	 
0.0010061	2477172	0.9143966	0.02931728	-0.4034842	-0.01483128	0.726057	-0.1312339	-0.3802836	 
0.0025691	2477173	0.9143975	0.02931466	-0.403482	-0.01483524	0.446688	-0.2362154	-0.2878935	 
0.0018719	2477176	0.9144019	0.02931503	-0.4034717	-0.01484205	-0.04816604	-0.4028305	-0.2346865	 
0.0039957	2477179	0.9144038	0.02932937	-0.4034667	-0.01483811	-0.6911827	-0.1327932	-0.04184034	 
0.0010405	2477185	0.9144016	0.02937177	-0.4034694	-0.01481386	-0.9202542	0.0005443774	0.1914109	 
0.0012727	2477186	0.9144015	0.02937915	-0.4034693	-0.01480801	-1.001704	-0.04330485	0.2599867	 
0.0031596	2477188	0.9144022	0.02939194	-0.4034671	-0.01479761	-0.8147532	-0.1793739	0.2392982	 
0.0010236	2477192	0.9144052	0.02940425	-0.4034599	-0.01478633	-0.08822417	-0.3123725	0.0361647	 
0.0010546	2477193	0.9144064	0.02940485	-0.4034572	-0.01478595	-0.06829268	-0.3233327	0.005268102	 
0.0010299	2477194	0.9144078	0.0294038	-0.4034541	-0.01478682	0.153581	-0.3714372	-0.04916099	 
0.0041408	2477195	0.9144095	0.02940084	-0.4034503	-0.01478979	0.4417759	-0.448637	-0.1773095	 
0.0027074	2477199	0.9144177	0.02937454	-0.403433	-0.01480891	1.04011	-0.4820799	-0.1441528	 
0.0010269	2477204	0.9144254	0.02934048	-0.4034175	-0.01482361	0.6378161	-0.1857821	0.1168285	 
0.0010393	2477205	0.914426	0.0293343	-0.4034164	-0.01482525	0.6980286	-0.1204542	0.1066804	 
0.0014653	2477206	0.9144262	0.02932828	-0.4034163	-0.01482644	0.6595164	-0.002622609	0.1468009	 
0.0019247	2477207	0.914426	0.02932264	-0.4034171	-0.01482715	0.5971482	0.09386679	0.1816689	 
0.0014219	2477209	0.9144254	0.02931502	-0.4034192	-0.01482682	0.3142807	0.1394066	0.161533	 
0.0019623	2477211	0.9144238	0.02931406	-0.403423	-0.01482298	-0.1613105	0.2391649	0.212181	 
0.0014569	2477213	0.9144222	0.02931684	-0.4034267	-0.01481927	-0.1695457	0.1891319	0.07841506	 
0.0010485	2477215	0.9144212	0.02931587	-0.4034287	-0.01482414	0.2402332	0.1240563	-0.3140872	 
0.0010138	2477216	0.9144209	0.02931503	-0.4034293	-0.01482872	0.2858142	0.09237458	-0.4220324	 
0.0010305	2477217	0.9144205	0.02931423	-0.4034299	-0.01483484	0.3498258	0.09451659	-0.5789935	 
0.0014642	2477218	0.9144199	0.02931433	-0.403431	-0.01484072	0.2474952	0.1567834	-0.5933539	 
0.0018919	2477219	0.914419	0.02931551	-0.4034328	-0.01484574	0.09784137	0.2420927	-0.5528116	 
0.0011692	2477221	0.9144168	0.02931912	-0.4034373	-0.01485355	0.0001463553	0.2784705	-0.4394689	 
0.0010287	2477223	0.9144142	0.02932375	-0.4034428	-0.01485701	-0.2131463	0.3723993	-0.2158756	 
0.0010364	2477224	0.9144125	0.02932697	-0.4034464	-0.01485654	-0.3562219	0.4398002	-0.08555909	 
0.0010094	2477225	0.9144107	0.02933006	-0.4034504	-0.01485521	-0.3824709	0.467645	0.005948301	 
0.0016348	2477226	0.9144087	0.02933342	-0.4034548	-0.01485278	-0.4591059	0.5162534	0.1058401	 
0.0027434	2477227	0.9144065	0.02933708	-0.4034595	-0.01484938	-0.5335015	0.5533271	0.1915597	 
0.0010222	2477231	0.9144	0.02935616	-0.4034735	-0.0148319	-0.74611	0.2806201	0.2942821	 
0.001028	2477232	0.9143991	0.02936161	-0.4034755	-0.01482565	-0.832069	0.2043186	0.3905485	 
0.0010477	2477233	0.9143987	0.02936623	-0.4034762	-0.01481901	-0.7621031	0.06674525	0.4655054	 
0.0010616	2477234	0.9143987	0.02936973	-0.4034761	-0.01481269	-0.6316763	-0.04394197	0.4794511	 
0.0010593	2477235	0.914399	0.02937165	-0.4034756	-0.01480664	-0.4607517	-0.08710488	0.5224849	 
0.0010353	2477236	0.9143994	0.02937357	-0.4034748	-0.01479995	-0.4870079	-0.1186026	0.5862578	 
0.0010999	2477237	0.9144	0.02937519	-0.4034736	-0.01479317	-0.4608628	-0.1655916	0.6071846	 
0.0017982	2477238	0.9144007	0.02937636	-0.4034722	-0.01478722	-0.3762	-0.2033297	0.5424272	 
0.0012811	2477240	0.9144011	0.02937906	-0.4034715	-0.01477785	-0.3606244	0.02116393	0.3577753	 
0.0040161	2477242	0.9143996	0.0293823	-0.4034748	-0.01477091	-0.3405262	0.2333905	0.2624655	 
0.0010419	2477246	0.9143956	0.02940473	-0.4034829	-0.01475482	-0.7729262	0.1056241	0.03858131	 
0.0010189	2477247	0.9143953	0.02940992	-0.4034831	-0.01475294	-0.6063917	0.01560958	-0.04072227	 
0.0010397	2477248	0.9143953	0.0294147	-0.4034827	-0.01475222	-0.5121742	-0.04311559	-0.1403712	 
0.0013063	2477249	0.9143955	0.02941843	-0.4034821	-0.01475225	-0.37232	-0.08020595	-0.1703694	 
0.0017909	2477250	0.914396	0.02942079	-0.4034808	-0.01475378	-0.1660134	-0.1527473	-0.2623131	 
0.0012322	2477251	0.9143967	0.0294215	-0.403479	-0.01475657	0.05736231	-0.1980267	-0.3163771	 
0.0036077	2477254	0.9143985	0.02941764	-0.403475	-0.0147633	0.2944759	-0.1364549	-0.1032514	 
0.0010437	2477259	0.9144017	0.02939371	-0.4034691	-0.0147785	0.7718751	-0.1580439	-0.1492289	 
0.0010338	2477260	0.9144023	0.02938806	-0.4034677	-0.01478314	0.7789837	-0.1389972	-0.2187581	 
0.0011159	2477261	0.9144027	0.02938323	-0.4034671	-0.01478691	0.6546086	-0.06114992	-0.1658542	 
0.0010083	2477262	0.9144028	0.02937904	-0.4034671	-0.01479036	0.5751182	0.01259279	-0.1613242	 
0.0010291	2477263	0.9144027	0.0293746	-0.4034675	-0.01479309	0.5666645	0.06626316	-0.0760655	 
0.0010419	2477264	0.9144024	0.02936921	-0.4034684	-0.0147951	0.6301488	0.1142097	0.03919852	 
0.0015225	2477265	0.9144019	0.02936331	-0.4034699	-0.01479606	0.6316763	0.1841818	0.169093	 
0.0014988	2477266	0.9144015	0.02935696	-0.4034714	-0.0147966	0.6583807	0.1841425	0.2324199	 
0.0013157	2477267	0.9144012	0.02935065	-0.4034725	-0.01479683	0.6431491	0.1294081	0.2594679	 
0.0040821	2477269	0.9144012	0.02933902	-0.4034732	-0.01479727	0.5379279	0.0339749	0.2569577	 
0.0030373	2477274	0.9144024	0.02932307	-0.4034717	-0.01479645	0.09099495	0.02154244	0.07487675	 
0.001012	2477278	0.9144017	0.02933468	-0.4034729	-0.01479032	-0.6116693	0.04790017	-0.01300313	 
0.0010455	2477279	0.9144013	0.02934072	-0.4034732	-0.01478823	-0.7019831	0.03418427	-0.05762233	 
0.0011108	2477280	0.9144013	0.02934595	-0.403473	-0.01478712	-0.5755151	-0.03746684	-0.121378	 
0.0010149	2477282	0.9144019	0.0293558	-0.4034709	-0.01478443	-0.5449937	-0.1548925	-0.06686251	 
0.0013486	2477283	0.9144025	0.02936044	-0.4034693	-0.0147825	-0.5473406	-0.2067615	-0.01627328	 
0.0010372	2477285	0.9144045	0.02936642	-0.4034645	-0.01477962	-0.3026784	-0.2965147	0.01148466	 
0.0010547	2477286	0.9144053	0.02936819	-0.4034626	-0.01477847	-0.2229224	-0.2347407	0.03226668	 
0.0010186	2477287	0.9144058	0.02937065	-0.4034614	-0.01477677	-0.3201897	-0.1511973	0.05836432	 
0.0011578	2477288	0.914406	0.02937284	-0.4034607	-0.01477561	-0.2698573	-0.08331808	0.01776169	 
0.0036726	2477289	0.914406	0.02937475	-0.4034606	-0.01477511	-0.2141737	-0.02094352	-0.03406988	 
0.0031478	2477293	0.9144034	0.02939159	-0.4034653	-0.01477308	-0.8119241	0.2048152	-0.2117938	 
0.0028685	2477297	0.9144001	0.02942178	-0.4034709	-0.01476694	-0.7074605	0.02301571	-0.09490796	 
0.0010656	2477301	0.9144019	0.02942741	-0.4034667	-0.01475983	0.1221682	-0.2030741	0.1767187	 
0.0010426	2477302	0.9144027	0.02942399	-0.4034651	-0.0147594	0.3305839	-0.1982424	0.1913369	 
0.0014328	2477303	0.9144034	0.02942003	-0.4034638	-0.01475885	0.3783111	-0.1557785	0.2282067	 
