DeltaTime	StreamSample	HeadRotationX	HeadRotationY	HeadRotationZ	HeadSpeedX	HeadSpeedY	HeadSpeedZ	
0.0010316	2433940	0.9141755	0.02935941	-0.4039844	-0.0147572	-0.7458104	0.4469156	-0.007586457	 
0.0012585	2433941	0.9141732	0.02936574	-0.4039892	-0.01475228	-0.8700107	0.5536485	0.2246226	 
0.0013679	2433942	0.9141709	0.02937171	-0.4039944	-0.01474611	-0.8911353	0.6004315	0.3679306	 
0.0015058	2433945	0.9141645	0.02938435	-0.4040087	-0.01472741	-0.6212372	0.4425959	0.4642119	 
0.0010328	2433947	0.9141638	0.02938616	-0.4040102	-0.01472011	-0.1011464	-0.04731985	0.2640483	 
0.0010521	2433948	0.9141647	0.02938546	-0.4040084	-0.01471875	0.01509276	-0.221877	0.1634209	 
0.0014642	2433949	0.9141661	0.02938406	-0.4040053	-0.0147192	0.1708524	-0.3731875	0.00879452	 
0.0010426	2433951	0.9141706	0.02937966	-0.4039953	-0.01472498	0.4402644	-0.649677	-0.2824689	 
0.0010218	2433952	0.9141732	0.02937702	-0.4039893	-0.01472928	0.4744881	-0.7019407	-0.3307139	 
0.0013052	2433953	0.914176	0.02937492	-0.4039829	-0.01473362	0.4237988	-0.7504566	-0.3589505	 
0.0027533	2433954	0.9141791	0.02937318	-0.4039761	-0.01473782	0.3826064	-0.8068927	-0.3627317	 
0.0011899	2433957	0.9141871	0.02936874	-0.4039578	-0.01474966	0.2752493	-0.5947542	-0.3067102	 
0.0010331	2433959	0.9141908	0.02936594	-0.4039495	-0.01475504	0.3061116	-0.4723676	-0.2073278	 
0.0010696	2433960	0.9141924	0.02936418	-0.4039458	-0.01475747	0.2959858	-0.4296536	-0.1757737	 
0.0010911	2433961	0.9141938	0.02936252	-0.4039427	-0.01475931	0.25835	-0.3618681	-0.118438	 
0.0010626	2433963	0.914196	0.02935876	-0.4039378	-0.01476228	0.3428733	-0.2732127	-0.08013257	 
0.0010178	2433964	0.914197	0.0293555	-0.4039359	-0.01476458	0.4358352	-0.2225137	-0.09123362	 
0.0010769	2433965	0.9141974	0.02935208	-0.4039349	-0.01476671	0.4423486	-0.1139526	-0.06499848	 
0.0010353	2433967	0.914197	0.02934676	-0.4039361	-0.01476948	0.3188681	0.1412033	-0.03527898	 
0.0010645	2433968	0.9141961	0.02934508	-0.4039384	-0.01477158	0.2558275	0.2777764	-0.130842	 
0.001098	2433969	0.9141945	0.02934394	-0.4039418	-0.01477408	0.2153548	0.4197318	-0.1922361	 
0.001028	2433971	0.9141908	0.02933971	-0.4039504	-0.014782	0.4909501	0.5479856	-0.3400344	 
0.0010641	2433972	0.9141888	0.02933598	-0.4039549	-0.01478767	0.6124964	0.5607243	-0.3932088	 
0.001028	2433973	0.9141867	0.02933216	-0.4039598	-0.01479344	0.6261618	0.6075355	-0.3982552	 
0.0010152	2433974	0.9141844	0.02932926	-0.4039649	-0.01479864	0.5073816	0.6455932	-0.3808412	 
0.0010327	2433975	0.9141824	0.02932669	-0.4039696	-0.0148034	0.4551121	0.5784416	-0.3525642	 
0.001407	2433976	0.9141806	0.02932494	-0.4039735	-0.01480769	0.3551131	0.4883693	-0.3436123	 
0.0035847	2433977	0.9141791	0.02932348	-0.4039769	-0.01481111	0.2882725	0.4194229	-0.2711403	 
0.0010491	2433981	0.9141764	0.02932179	-0.4039831	-0.01481036	-0.07168582	0.01472457	0.2802755	 
0.0010258	2433982	0.9141767	0.02932238	-0.4039826	-0.01480605	-0.2493625	-0.07818887	0.4058967	 
0.001055	2433983	0.9141775	0.02932345	-0.403981	-0.01480052	-0.3478951	-0.221254	0.5052635	 
0.0010601	2433984	0.9141788	0.02932551	-0.403978	-0.0147946	-0.4606964	-0.3759808	0.4960514	 
0.0010168	2433985	0.9141805	0.02932774	-0.4039744	-0.01478858	-0.4809571	-0.4656217	0.4972383	 
0.0010364	2433986	0.9141822	0.02933016	-0.4039705	-0.01478254	-0.4996916	-0.4899858	0.4898795	 
0.0010375	2433987	0.9141839	0.02933225	-0.4039666	-0.01477733	-0.4300345	-0.4824715	0.4216601	 
0.0014991	2433988	0.9141856	0.02933268	-0.4039627	-0.01477438	-0.1618337	-0.4817481	0.2680453	 
0.0010386	2433990	0.9141892	0.02932705	-0.4039553	-0.0147722	0.352339	-0.4413538	0.2414648	 
0.0010411	2433991	0.9141909	0.02932182	-0.4039519	-0.01477138	0.5005053	-0.4102145	0.3065936	 
0.0010674	2433992	0.9141926	0.02931595	-0.4039483	-0.01477132	0.598415	-0.4216184	0.2587078	 
0.0010361	2433993	0.9141943	0.02930948	-0.4039449	-0.01477241	0.7111229	-0.4119818	0.1687002	 
0.0010444	2433995	0.9141972	0.02929854	-0.403939	-0.01477547	0.5466599	-0.3198277	0.08802446	 
0.0011071	2433996	0.9141985	0.02929503	-0.4039364	-0.01477674	0.4179284	-0.3083086	0.0213628	 
0.0010109	2433997	0.9141995	0.02929224	-0.4039342	-0.01477788	0.3388469	-0.2686387	0.00359328	 
0.0010291	2433998	0.9142001	0.0292908	-0.403933	-0.01477888	0.1928878	-0.1339839	-0.0386945	 
0.0010287	2433999	0.9141998	0.02929082	-0.4039336	-0.01477914	0.007140898	0.0814563	-0.02519078	 
0.0036931	2434000	0.9141988	0.0292917	-0.4039357	-0.01477947	-0.07997502	0.2495342	-0.06720335	 
0.0011024	2434004	0.9141918	0.02930334	-0.4039507	-0.01478116	-0.4892622	0.4710379	-0.199615	 
0.0010295	2434006	0.9141893	0.02931303	-0.4039557	-0.01478243	-0.4240513	0.2464853	-0.2976754	 
0.0010196	2434007	0.9141884	0.02931754	-0.4039574	-0.014783	-0.4328106	0.1967175	-0.2533445	 
0.0011061	2434008	0.9141877	0.02932145	-0.4039587	-0.01478326	-0.3868187	0.1589353	-0.1964482	 
0.0011141	2434010	0.914187	0.02932773	-0.4039598	-0.01478294	-0.2767248	0.04657628	-0.1181336	 
0.0010189	2434011	0.9141867	0.0293299	-0.4039604	-0.01478214	-0.2546404	0.064442	-0.01452789	 
0.0010386	2434012	0.9141864	0.02933186	-0.403961	-0.0147809	-0.2552257	0.07324229	0.03900168	 
0.0030833	2434013	0.9141862	0.02933322	-0.4039613	-0.01477953	-0.198455	0.02776375	0.07827435	 
0.0010433	2434018	0.9141834	0.02933708	-0.4039677	-0.01477147	-0.2440311	0.3183779	0.1235984	 
0.0011312	2434019	0.9141821	0.02933715	-0.4039705	-0.01477146	-0.01586101	0.3393435	0.005020857	 
0.0010466	2434022	0.9141794	0.02933121	-0.4039768	-0.01477702	0.4072831	0.1539064	-0.1341813	 
0.0010331	2434023	0.9141796	0.0293279	-0.4039767	-0.01478003	0.4670008	-0.003319477	-0.1563673	 
0.0010838	2434024	0.9141802	0.02932457	-0.4039754	-0.01478302	0.4711777	-0.1417979	-0.155656	 
0.0010007	2434025	0.9141813	0.02932161	-0.403973	-0.01478542	0.4121736	-0.2847175	-0.1165479	 
0.0010447	2434026	0.914183	0.02931863	-0.4039693	-0.01478799	0.4256861	-0.4249257	-0.1349665	 
0.0011637	2434027	0.9141848	0.02931631	-0.4039653	-0.01479009	0.3390684	-0.480179	-0.1180497	 
0.0010408	2434030	0.9141893	0.02931752	-0.403955	-0.01478855	-0.2342196	-0.3735092	0.08143691	 
0.001086	2434031	0.9141906	0.02932016	-0.4039521	-0.01478656	-0.3450102	-0.356739	0.0756066	 
0.001009	2434032	0.9141916	0.02932385	-0.4039496	-0.01478436	-0.4614097	-0.3046155	0.05141794	 
0.0010682	2434033	0.9141922	0.02932928	-0.4039479	-0.01478156	-0.6656106	-0.2218473	0.0360776	 
0.0010484	2434034	0.9141927	0.02933532	-0.4039463	-0.01477811	-0.7565729	-0.198478	0.07368002	 
0.001032	2434035	0.9141932	0.02934207	-0.4039449	-0.01477464	-0.829358	-0.1876851	0.04587434	 
0.001016	2434036	0.9141935	0.02934857	-0.4039439	-0.01477115	-0.806668	-0.1378073	0.05916722	 
0.0010331	2434037	0.9141935	0.0293552	-0.4039435	-0.01476724	-0.8398098	-0.05875697	0.09737457	 
0.0010619	2434038	0.9141932	0.02936153	-0.4039439	-0.01476303	-0.824238	0.02690425	0.1431547	 
0.0010539	2434039	0.9141926	0.02936834	-0.4039451	-0.01475799	-0.9132279	0.1283148	0.2072991	 
0.0010229	2434040	0.9141914	0.02937575	-0.4039475	-0.0147526	-0.9926219	0.2558284	0.2180432	 
0.0010394	2434041	0.9141897	0.02938358	-0.4039509	-0.0147471	-1.042167	0.3835395	0.2133833	 
0.0010721	2434042	0.914188	0.02939021	-0.4039544	-0.01474172	-0.9174316	0.4007846	0.25479	 
0.0010612	2434043	0.9141866	0.02939574	-0.4039574	-0.01473725	-0.7644347	0.3389358	0.2107115	 
0.0010138	2434045	0.9141846	0.0294028	-0.4039616	-0.01473138	-0.4418631	0.214608	0.1337011	 
0.0010499	2434046	0.914184	0.02940519	-0.403963	-0.01472869	-0.3639724	0.1574729	0.1680935	 
0.0011083	2434047	0.9141838	0.02940608	-0.4039634	-0.01472723	-0.1551835	0.04063378	0.1079664	 
0.0010141	2434049	0.9141848	0.02940443	-0.4039612	-0.01472686	0.1210686	-0.179078	0.02450127	 
0.0010838	2434050	0.9141858	0.02940231	-0.403959	-0.01472789	0.2659107	-0.2592706	-0.01535325	 
0.0010725	2434051	0.9141873	0.02939954	-0.4039558	-0.01473015	0.3891481	-0.3671325	-0.1118958	 
0.0010032	2434052	0.9141889	0.02939635	-0.4039522	-0.01473325	0.4699278	-0.4199862	-0.1782803	 
0.0010255	2434053	0.9141904	0.02939303	-0.403949	-0.01473663	0.4939506	-0.3762359	-0.2009701	 
0.0010506	2434054	0.9141916	0.02938992	-0.4039464	-0.01473934	0.4407322	-0.300435	-0.140395	 
0.0010444	2434055	0.9141927	0.0293868	-0.4039441	-0.01474247	0.4605446	-0.2624012	-0.1814804	 
0.0010631	2434056	0.9141936	0.02938326	-0.403942	-0.01474579	0.5095525	-0.2373107	-0.1822266	 
0.0010397	2434057	0.9141944	0.02938012	-0.4039404	-0.01474918	0.4716104	-0.1756379	-0.2050187	 
0.0011381	2434058	0.9141948	0.02937689	-0.4039396	-0.01475224	0.4634008	-0.08655862	-0.1670112	 
0.0010903	2434060	0.9141955	0.02936771	-0.4039384	-0.0147596	0.6706116	-0.05824196	-0.1642968	 
0.0010127	2434061	0.9141958	0.0293623	-0.4039381	-0.01476361	0.7242022	-0.01482597	-0.1632363	 
0.0010441	2434062	0.9141955	0.02935754	-0.4039388	-0.01476598	0.5820585	0.09202571	-0.02560059	 
0.001129	2434063	0.9141949	0.02935396	-0.4039406	-0.01476721	0.4101932	0.2171153	0.04025758	 
0.001031	2434065	0.9141923	0.02935027	-0.4039468	-0.01476748	0.1011407	0.4304259	0.07411061	 
0.0010762	2434066	0.9141902	0.02935151	-0.4039515	-0.01476612	-0.1994213	0.5581118	0.09367	 
0.0010594	2434067	0.9141878	0.02935453	-0.4039567	-0.01476419	-0.4061979	0.6190332	0.07285962	 
0.001001	2434068	0.9141853	0.02935856	-0.4039621	-0.01476149	-0.5412163	0.6397863	0.1056092	 
0.0010211	2434069	0.9141828	0.02936283	-0.4039677	-0.01475748	-0.6249501	0.6528371	0.2271816	 
0.001246	2434070	0.9141802	0.02936726	-0.4039735	-0.01475171	-0.7205381	0.6715076	0.3983796	 
0.0010612	2434072	0.9141753	0.0293753	-0.4039843	-0.01473772	-0.7170517	0.586919	0.5590633	 
0.0010196	2434073	0.9141736	0.02937781	-0.4039882	-0.01473179	-0.5278051	0.4470779	0.4943867	 
0.0010572	2434074	0.9141724	0.02937979	-0.403991	-0.01472671	-0.4321996	0.3127849	0.4295522	 
0.0010269	2434076	0.9141717	0.02938028	-0.4039929	-0.01472047	-0.09052685	0.003605843	0.2691828	 
0.0010805	2434077	0.9141725	0.02937896	-0.403991	-0.01471978	0.1076657	-0.2255923	0.1235933	 
0.0014448	2434078	0.9141741	0.02937764	-0.4039877	-0.01472029	0.1659937	-0.3979993	-0.001687024	 
0.0012027	2434079	0.9141759	0.0293768	-0.4039835	-0.01472145	0.1491591	-0.4994434	-0.08941075	 
0.0010371	2434081	0.91418	0.02937699	-0.4039739	-0.01472611	0.1688584	-0.5802497	-0.317547	 
0.0013202	2434082	0.9141821	0.02937704	-0.4039693	-0.01472985	0.1754409	-0.5420072	-0.3899504	 
0.00128	2434085	0.9141855	0.0293804	-0.403961	-0.01473976	-0.007191936	-0.2699452	-0.3626162	 
0.0011239	2434088	0.9141892	0.02938407	-0.4039519	-0.01474852	0.02667828	-0.3949724	-0.3053165	 
0.0010893	2434090	0.9141916	0.02938785	-0.4039462	-0.01474886	-0.2486505	-0.3052801	-0.04120529	 
0.0010214	2434091	0.9141922	0.02939017	-0.4039447	-0.01474687	-0.3176048	-0.1871632	0.09334973	 
0.0010083	2434092	0.9141924	0.02939258	-0.4039443	-0.01474324	-0.4026679	-0.0725228	0.2568985	 
0.0010587	2434093	0.9141924	0.02939388	-0.4039443	-0.01473877	-0.3292066	-0.01424544	0.3911929	 
0.0012242	2434094	0.9141922	0.02939393	-0.4039449	-0.01473448	-0.1965773	0.05417837	0.4310448	 
0.0010543	2434096	0.9141906	0.02939066	-0.403949	-0.01472732	0.02788844	0.2967478	0.4285186	 
0.0010156	2434097	0.9141894	0.02938758	-0.4039521	-0.01472563	0.2261776	0.3670302	0.3140317	 
0.0010743	2434098	0.9141882	0.02938321	-0.4039551	-0.01472645	0.4666137	0.368612	0.1205121	 
0.0010079	2434099	0.914187	0.02937813	-0.4039582	-0.01472895	0.6133307	0.3811235	-0.01813698	 
0.0012873	2434100	0.9141856	0.02937337	-0.4039615	-0.01473225	0.6156945	0.4119833	-0.1122157	 
0.0010416	2434102	0.914183	0.02936414	-0.4039677	-0.01474024	0.6251857	0.364533	-0.2269537	 
0.0027343	2434103	0.9141819	0.02935955	-0.4039703	-0.01474502	0.6665844	0.3313547	-0.2703176	 
0.001055	2434106	0.914179	0.02934941	-0.4039771	-0.01475873	0.5202094	0.2538858	-0.3551832	 
0.0010178	2434107	0.9141783	0.0293464	-0.4039789	-0.01476353	0.5096655	0.2320457	-0.3444465	 
0.0010418	2434108	0.9141775	0.02934443	-0.4039807	-0.01476764	0.3756718	0.2319251	-0.3218684	 
0.0010915	2434109	0.9141766	0.02934316	-0.4039825	-0.01477029	0.2403269	0.2275162	-0.2048281	 
0.0010473	2434111	0.9141756	0.02934147	-0.4039848	-0.0147744	0.1772683	0.128905	-0.1566426	 
0.0010495	2434112	0.9141752	0.02934082	-0.4039857	-0.01477575	0.1224541	0.1127482	-0.1050113	 
0.0010776	2434113	0.9141749	0.02934116	-0.4039863	-0.01477561	-0.04245834	0.07420961	0.0002848139	 
0.0010587	2434114	0.9141749	0.02934243	-0.4039862	-0.01477497	-0.1554213	-0.01129587	0.007628934	 
0.0010327	2434115	0.9141753	0.02934371	-0.4039853	-0.01477421	-0.1595644	-0.1162451	0.01740311	 
0.0010266	2434116	0.9141761	0.02934504	-0.4039835	-0.01477388	-0.1430367	-0.2194751	-0.02987314	 
0.001141	2434117	0.9141774	0.02934551	-0.4039806	-0.0147734	-0.05965047	-0.3582171	0.01970709	 
0.0010109	2434119	0.9141815	0.02934468	-0.4039715	-0.01476921	-0.03978964	-0.6145884	0.2714259	 
0.0010594	2434120	0.914184	0.02934358	-0.4039659	-0.0147665	0.007519029	-0.6824173	0.3077677	 
0.0010302	2434121	0.9141866	0.02934253	-0.4039604	-0.01476263	-0.04907165	-0.6823953	0.4216985	 
0.0010331	2434122	0.9141892	0.02934163	-0.4039547	-0.01475902	-0.05235134	-0.695473	0.3899498	 
0.0013518	2434123	0.914192	0.02933971	-0.4039487	-0.01475664	0.1056771	-0.7348992	0.3091691	 
0.0010415	2434127	0.9141995	0.02932449	-0.4039325	-0.01475984	0.4342123	-0.2462928	-0.01303709	 
0.0010156	2434128	0.9141999	0.02932158	-0.4039318	-0.01476207	0.3940601	-0.0745342	-0.09618288	 
0.0010485	2434129	0.9141995	0.02931977	-0.4039329	-0.01476313	0.2260371	0.1342686	-0.02448952	 
0.0010272	2434130	0.9141982	0.02931937	-0.4039357	-0.01476302	0.02705365	0.3376089	0.03611024	 
0.0010357	2434131	0.9141964	0.0293205	-0.4039397	-0.01476221	-0.1627363	0.4776586	0.0412834	 
0.001079	2434132	0.9141943	0.02932243	-0.4039443	-0.01476188	-0.2231588	0.5478111	-0.0410137	 
0.0010433	2434133	0.914192	0.02932596	-0.4039494	-0.01476118	-0.4011631	0.6084462	-0.07369137	 
0.0010233	2434134	0.9141896	0.02933015	-0.4039545	-0.01476039	-0.4730949	0.618614	-0.093989	 
0.0010641	2434135	0.9141876	0.02933479	-0.4039589	-0.01475934	-0.526733	0.5177009	-0.08967446	 
0.0016884	2434136	0.9141861	0.0293391	-0.4039618	-0.01475909	-0.4542618	0.35632	-0.1597883	 
0.0026676	2434137	0.9141852	0.0293435	-0.4039636	-0.01475902	-0.4513796	0.2095687	-0.1839766	 
0.0014146	2434140	0.9141862	0.02935307	-0.4039603	-0.01476694	0.05877668	-0.2848583	-0.5227912	 
0.0019685	2434141	0.9141875	0.02935383	-0.4039572	-0.01477182	0.1499309	-0.3628836	-0.5325517	 
0.0010572	2434146	0.9141929	0.02935095	-0.4039445	-0.01478759	0.1310657	-0.1370238	-0.05305813	 
0.0010382	2434147	0.914193	0.02935125	-0.4039443	-0.01478695	-0.05747702	-0.02470499	0.04984721	 
0.0013041	2434148	0.9141929	0.02935207	-0.4039446	-0.01478566	-0.140918	0.03614257	0.09398424	 
0.0010149	2434150	0.914192	0.02935699	-0.4039464	-0.01477877	-0.4725633	0.1202732	0.2880209	 
0.0010524	2434151	0.9141912	0.02936056	-0.4039481	-0.01477365	-0.5917149	0.1810658	0.3599076	 
0.0010554	2434152	0.9141906	0.02936362	-0.4039496	-0.014768	-0.5632611	0.1534858	0.4362857	 
0.0010429	2434153	0.9141901	0.02936613	-0.4039506	-0.01476273	-0.4898423	0.1035405	0.4205661	 
0.0010098	2434154	0.9141898	0.0293674	-0.4039513	-0.01475811	-0.3355063	0.06664296	0.4101434	 
0.0010083	2434155	0.9141896	0.02936829	-0.4039519	-0.01475371	-0.2865865	0.04712401	0.4049938	 
0.0010422	2434156	0.9141896	0.02936847	-0.4039521	-0.01474987	-0.1891219	0.01254865	0.3782525	 
0.0010499	2434157	0.9141898	0.02936797	-0.403952	-0.01474683	-0.08425318	-0.029087	0.3277132	 
0.0010112	2434158	0.9141898	0.02936713	-0.4039521	-0.01474427	-0.02910083	0.006717261	0.295563	 
0.0010605	2434159	0.9141892	0.02936693	-0.4039535	-0.01474189	-0.08964341	0.1536703	0.2516834	 
0.0012165	2434160	0.9141881	0.0293664	-0.4039558	-0.01474001	-0.03780143	0.2802024	0.218695	 
0.0015255	2434162	0.9141855	0.02936338	-0.4039622	-0.01474069	0.2473348	0.4182512	-0.008353158	 
0.0023102	2434164	0.9141823	0.02935789	-0.4039695	-0.01474498	0.3991183	0.432144	-0.1144083	 
0.001629	2434166	0.914181	0.02935123	-0.4039728	-0.01475267	0.5270835	0.1401866	-0.2315829	 
0.0010521	2434169	0.9141828	0.02933598	-0.4039695	-0.01476223	0.7419661	-0.241128	-0.08413705	 
0.0010017	2434170	0.9141842	0.02933027	-0.4039666	-0.01476585	0.7440093	-0.3316931	-0.1174069	 
0.0011564	2434171	0.9141857	0.02932556	-0.4039634	-0.01476889	0.619053	-0.3779619	-0.1038531	 
0.0010302	2434174	0.914191	0.02931984	-0.4039517	-0.01477049	0.104862	-0.5207552	0.04109116	 
0.001614	2434175	0.9141927	0.02932068	-0.4039479	-0.01476984	-0.1018953	-0.4569872	0.01920929	 
0.0024831	2434176	0.9141937	0.02932256	-0.4039455	-0.01476828	-0.2512845	-0.299531	0.0669726	 
0.0012643	2434178	0.9141942	0.02932606	-0.4039443	-0.01476522	-0.2350669	-0.02006296	0.07148298	 
0.0010452	2434180	0.9141928	0.02932932	-0.4039473	-0.01476228	-0.2699274	0.2360573	0.1140533	 
0.0010462	2434182	0.9141908	0.0293333	-0.4039516	-0.0147589	-0.2560599	0.2373631	0.08127078	 
0.001036	2434183	0.9141901	0.02933518	-0.4039533	-0.01475772	-0.2473066	0.1902098	0.03980893	 
0.0011104	2434184	0.9141892	0.02933825	-0.4039549	-0.01475604	-0.3878788	0.1879599	0.03652528	 
0.0010364	2434186	0.914188	0.02934456	-0.4039574	-0.0147543	-0.3380767	0.1260652	-0.0771867	 
0.0010178	2434187	0.9141876	0.02934698	-0.4039581	-0.01475521	-0.2049703	0.08619076	-0.1966603	 
0.0010762	2434188	0.9141874	0.0293486	-0.4039583	-0.01475791	-0.04345184	0.03168395	-0.3433447	 
0.0010028	2434189	0.9141874	0.02934997	-0.4039579	-0.01476232	0.05895671	-0.02628061	-0.5056087	 
0.0010597	2434190	0.9141877	0.02935141	-0.4039571	-0.01476792	0.1063794	-0.08008489	-0.629801	 
0.0010677	2434191	0.914188	0.02935227	-0.4039561	-0.01477484	0.2234819	-0.09678394	-0.7366943	 
0.0010981	2434192	0.914188	0.02935365	-0.4039557	-0.01478133	0.1499539	-0.01925626	-0.7152769	 
0.0010207	2434194	0.9141872	0.02935751	-0.4039569	-0.01479041	-0.06066032	0.1089926	-0.4666647	 
0.0010893	2434195	0.9141866	0.02935977	-0.403958	-0.01479362	-0.0875795	0.1370272	-0.4209057	 
0.0010502	2434196	0.9141858	0.02936215	-0.4039595	-0.01479562	-0.1561109	0.1965283	-0.3038924	 
0.0010671	2434198	0.9141837	0.02936573	-0.4039639	-0.01479594	-0.201663	0.2746327	-0.0273142	 
0.0010513	2434199	0.9141828	0.02936617	-0.403966	-0.01479518	-0.08426303	0.2475297	0.06238199	 
0.0010462	2434200	0.9141819	0.02936611	-0.4039681	-0.01479346	-0.07650515	0.2411459	0.1808652	 
0.0011833	2434201	0.914181	0.02936531	-0.4039703	-0.01479117	-0.02851589	0.2630188	0.2715364	 
0.0010367	2434203	0.9141799	0.02936172	-0.4039732	-0.01478421	0.07602429	0.102303	0.4673086	 
0.0010769	2434204	0.9141799	0.02935871	-0.4039735	-0.01478097	0.1580683	0.02785956	0.4605029	 
0.0010561	2434206	0.9141802	0.02935376	-0.4039736	-0.01477458	0.03839312	-0.01805236	0.4172469	 
0.0010564	2434207	0.9141805	0.02935142	-0.4039732	-0.01477252	0.1453948	-0.05566577	0.3104325	 
0.002187	2434208	0.9141808	0.02934877	-0.4039726	-0.01477159	0.2272517	-0.07949384	0.2097629	 
0.0013019	2434211	0.9141815	0.02934207	-0.4039716	-0.01476774	0.138429	-0.05384328	0.2951708	 
0.0010189	2434214	0.9141818	0.02933606	-0.4039716	-0.01476257	0.03319079	0.04530017	0.2734414	 
0.0019823	2434215	0.9141815	0.0293359	-0.4039725	-0.01475967	-0.1158209	0.1013422	0.3007473	 
0.0013639	2434217	0.91418	0.02933963	-0.4039759	-0.01475101	-0.4379449	0.2061891	0.3623556	 
0.0011447	2434219	0.9141783	0.02934578	-0.4039797	-0.01474199	-0.4894418	0.1870553	0.3050675	 
0.0010236	2434221	0.9141778	0.02934938	-0.4039805	-0.01473787	-0.1781813	-0.002673087	0.0702449	 
0.0011589	2434222	0.914178	0.02935082	-0.4039801	-0.01473715	-0.1750914	-0.05136252	0.007372694	 
0.0010185	2434224	0.9141787	0.02935577	-0.4039782	-0.01473435	-0.3352115	-0.1508529	0.02364756	 
0.0010411	2434225	0.9141794	0.0293588	-0.4039766	-0.01473233	-0.3898549	-0.2013293	0.06460478	 
0.0011848	2434226	0.9141799	0.02936329	-0.4039751	-0.01472981	-0.559424	-0.1959819	0.04993185	 
0.0010572	2434229	0.9141816	0.0293772	-0.4039706	-0.01472245	-0.3936389	-0.2091701	-0.01359031	 
0.0014893	2434230	0.9141823	0.02937858	-0.4039689	-0.01472263	-0.1259913	-0.2090377	-0.08335054	 
0.0032459	2434231	0.9141831	0.02937883	-0.403967	-0.01472355	0.02159275	-0.2258679	-0.1086126	 
0.0015798	2434235	0.9141882	0.02936989	-0.4039556	-0.01473827	0.4956068	-0.3167835	-0.2929804	 
0.0010025	2434239	0.9141936	0.02935458	-0.4039437	-0.01476343	0.6674174	-0.2849791	-0.5340212	 
0.0010368	2434240	0.9141946	0.02935181	-0.4039413	-0.01476974	0.5661721	-0.260406	-0.5169091	 
